grant_no,unit_sector,country,beneficiary,address,project,eur,year,project_clean,unit_sector_long
2015/335,SBS,Spain,Cuerpo Nacional de Policia,"C/ General Pardinas 90, 28006 Madrid,Spain",2015/SBS/05 EPN-Triton,29612,2015,Triton,Sea Border Sector
2015/344,SBS,Spain,Cuerpo Nacional de Policia,"C/ General Pardinas 90, 28006 Madrid,Spain",2015/SBS/06 Focal Points,41968,2015,Focal Points,Sea Border Sector
2015/354,SBS,Spain,Cuerpo Nacional de Policia,"C/ General Pardinas 90, 28006 Madrid,Spain",2015/SBS/05 EPN-Triton,16421,2015,Triton,Sea Border Sector
2015/375,SBS,Spain,Cuerpo Nacional de Policia,"C/ General Pardinas 90, 28006 Madrid,Spain",2015/SBS/07 EPN-Poseidon Sea,7781,2015,Poseidon,Sea Border Sector
2015/396,LBS,Spain,Cuerpo Nacional de Policia,"C/ General Pardinas 90, 28006 Madrid,Spain",2015/LBS/02 Focal Points,27862,2015,Focal Points,Land Borders Sector
2015/398,LBS,Spain,Guardia Civil,"C/ Guzman El Bueno, 110, 28003 Madrid,Spain",2015/LBS/02 Focal Points,1311,2015,Focal Points,Land Borders Sector
2015/405,LBS,Spain,Cuerpo Nacional de Policia,"C/ General Pardinas 90, 28006 Madrid,Spain",2015/LBS/01 Flexible Operational Activities,367,2015,Flexible Operational Activities,Land Borders Sector
2015/455,SBS,Spain,Guardia Civil,"C/ Guzman El Bueno, 110, 28003 Madrid,Spain",2015/SBS/03 EPN Indalo,1017600,2015,Indalo,Sea Border Sector
2015/460,SBS,Spain,Guardia Civil,"C/ Guzman El Bueno, 110, 28003 Madrid,Spain",2015/SBS/05 EPN-Triton,657527,2015,Triton,Sea Border Sector
2015/465,ABS,Spain,Cuerpo Nacional de Policia,"C/ General Pardinas 90, 28006 Madrid,Spain",2015/ABS/11 JO VEGA Children,8499,2015,VEGA Children,Air Border Sector
2015/467,FSC,Spain,Guardia Civil,"C/ Guzman El Bueno, 110, 28003 Madrid,Spain",2015/FSC/03 FSC Support Officer Deployment,11062,2015,FSC Support Officer Deployment,Frontex Situation Centre
2015/478,LBS,Spain,Cuerpo Nacional de Policia,"C/ General Pardinas 90, 28006 Madrid,Spain",2015/LBS/01 Flexible Operational Activities,367,2015,Flexible Operational Activities,Land Borders Sector
2015/481,SBS,Spain,Cuerpo Nacional de Policia,"C/ General Pardinas 90, 28006 Madrid,Spain",2015/SBS/03 EPN Indalo,70897,2015,Indalo,Sea Border Sector
2015/483,SBS,Spain,Guardia Civil,"C/ Guzman El Bueno, 110, 28003 Madrid,Spain",2015/SBS/05 EPN-Triton,16202,2015,Triton,Sea Border Sector
2015/518,LBS,Spain,Cuerpo Nacional de Policia,"C/ General Pardinas 90, 28006 Madrid,Spain",2015/LBS/02 Focal Points,16725,2015,Focal Points,Land Borders Sector
2015/547,ROS,Spain,Cuerpo Nacional de Policia,"C/ General Pardinas 90, 28006 Madrid,Spain",2015/ROS/31 JRO to Nigeria&Cote d'Ivore,612,2015,Return Operations,Return Operations Sector
2015/562,SBS,Spain,Guardia Civil,"C/ Guzman El Bueno, 110, 28003 Madrid,Spain",2015/SBS/05 EPN-Triton,449519,2015,Triton,Sea Border Sector
2015/570,LBS,Spain,Guardia Civil,"C/ Guzman El Bueno, 110, 28003 Madrid,Spain",2015/LBS/02 Focal Points,22654,2015,Focal Points,Land Borders Sector
2015/584,SBS,Spain,Cuerpo Nacional de Policia,"C/ General Pardinas 90, 28006 Madrid,Spain",2015/SBS/07 EPN-Poseidon Sea,5111,2015,Poseidon,Sea Border Sector
2015/586,SBS,Spain,Cuerpo Nacional de Policia,"C/ General Pardinas 90, 28006 Madrid,Spain",2015/SBS/05 EPN-Triton,63527,2015,Triton,Sea Border Sector
2015/604,LBS,Spain,Cuerpo Nacional de Policia,"C/ General Pardinas 90, 28006 Madrid,Spain",2015/LBS/02 Focal Points,16461,2015,Focal Points,Land Borders Sector
2015/608,SBS,Spain,Guardia Civil,"C/ Guzman El Bueno, 110, 28003 Madrid,Spain",2015/SBS/03 EPN Indalo,89236,2015,Indalo,Sea Border Sector
2015/612,ROS,Spain,Cuerpo Nacional de Policia,"C/ General Pardinas 90, 28006 Madrid,Spain",2015/ROS/37 JRO to Nigeria,434,2015,Return Operations,Return Operations Sector
2015/620,ROS,Spain,Cuerpo Nacional de Policia,"C/ General Pardinas 90, 28006 Madrid,Spain",2015/ROS/39 JRO to Albania&Georgia,255,2015,Return Operations,Return Operations Sector
2015/641,FSC,Spain,Cuerpo Nacional de Policia,"C/ General Pardinas 90, 28006 Madrid,Spain",2015/FSC/03 FSC Support Officer Deployment,10224,2015,FSC Support Officer Deployment,Frontex Situation Centre
2015/671,LBS,Spain,Guardia Civil,"C/ Guzman El Bueno, 110, 28003 Madrid,Spain",2015/LBS/01 Flexible Operational Activities,57035,2015,Flexible Operational Activities,Land Borders Sector
2015/674,SBS,Spain,Cuerpo Nacional de Policia,"C/ General Pardinas 90, 28006 Madrid,Spain",2015/SBS/04 Minerva 2015,124149,2015,Minerva,Sea Border Sector
2015/678,SBS,Spain,Cuerpo Nacional de Policia,"C/ General Pardinas 90, 28006 Madrid,Spain",2015/SBS/02 EPN-Hera 2015,15723,2015,Hera,Sea Border Sector
2015/705,SBS,Spain,Guardia Civil,"C/ Guzman El Bueno, 110, 28003 Madrid,Spain",2015/SBS/02 EPN-Hera 2015,678952,2015,Hera,Sea Border Sector
2015/729,SBS,Spain,Guardia Civil,"C/ Guzman El Bueno, 110, 28003 Madrid,Spain",2015/SBS/04 Minerva 2015,51016,2015,Minerva,Sea Border Sector
2015/756,SBS,Spain,Guardia Civil,"C/ Guzman El Bueno, 110, 28003 Madrid,Spain",2015/SBS/03 EPN Indalo,124732,2015,Indalo,Sea Border Sector
2015/790,PRU,Spain,Guardia Civil,"C/ Guzman El Bueno, 110, 28003 Madrid,Spain",2015/PRU/04 Rapid Intervention Exercise - REX 2015,12738,2015,Rapid Intervention Exercise - REX 2015,Pooled Resources Unit
2015/793,SBS,Spain,Cuerpo Nacional de Policia,"C/ General Pardinas 90, 28006 Madrid,Spain",2015/SBS/03 EPN Indalo,48207,2015,Indalo,Sea Border Sector
2015/799,ABS,Spain,Cuerpo Nacional de Policia,"C/ General Pardinas 90, 28006 Madrid,Spain",2015/LBS/02 Focal Points,6811,2015,Focal Points,Air Border Sector
2015/818,SBS,Spain,Cuerpo Nacional de Policia,"C/ General Pardinas 90, 28006 Madrid,Spain",2015/SBS/05 EPN-Triton,19419,2015,Triton,Sea Border Sector
2015/821,SBS,Spain,Guardia Civil,"C/ Guzman El Bueno, 110, 28003 Madrid,Spain",2015/SBS/05 EPN-Triton,10233,2015,Triton,Sea Border Sector
2015/824,SBS,Spain,Guardia Civil,"C/ Guzman El Bueno, 110, 28003 Madrid,Spain",2015/SBS/05 EPN-Triton,400912,2015,Triton,Sea Border Sector
2015/830,FSC,Spain,Cuerpo Nacional de Policia,"C/ General Pardinas 90, 28006 Madrid,Spain",2015/FSC/01 Fusion Services,9656,2015,Fusion Services,Frontex Situation Centre
2015/859,SBS,Spain,Guardia Civil,"C/ Guzman El Bueno, 110, 28003 Madrid,Spain",2015/SBS/05 EPN-Triton,12138,2015,Triton,Sea Border Sector
2015/873,ABS,Spain,Cuerpo Nacional de Policia,"C/ General Pardinas 90, 28006 Madrid,Spain",2015/ABS/04 Focal Points Intermediate Managers,3473,2015,Focal Points,Air Border Sector
2015/885,SBS,Spain,Cuerpo Nacional de Policia,"C/ General Pardinas 90, 28006 Madrid,Spain",2015/SBS/06 Focal Points,3916,2015,Focal Points,Sea Border Sector
2015/908,ABS,Spain,Cuerpo Nacional de Policia,"C/ General Pardinas 90, 28006 Madrid,Spain",2015/ABS/06 JO Alexis 2015,21456,2015,Alexis,Air Border Sector
2015/909,ABS,Spain,Cuerpo Nacional de Policia,"C/ General Pardinas 90, 28006 Madrid,Spain",2015/ABS/03 Focal Points,8172,2015,Focal Points,Air Border Sector
2015/914,SBS,Spain,Guardia Civil,"C/ Guzman El Bueno, 110, 28003 Madrid,Spain",2015/SBS/03 EPN Indalo,96036,2015,Indalo,Sea Border Sector
2015/918,LBS,Spain,Guardia Civil,"C/ Guzman El Bueno, 110, 28003 Madrid,Spain",2015/LBS/01 Flexible Operational Activities,101526,2015,Flexible Operational Activities,Land Borders Sector
2015/928,FSC,Spain,Cuerpo Nacional de Policia,"C/ General Pardinas 90, 28006 Madrid,Spain",2015/FSC/01 Fusion Services,9656,2015,Fusion Services,Frontex Situation Centre
2015/938,FSC,Spain,Guardia Civil,"C/ Guzman El Bueno, 110, 28003 Madrid,Spain",2015/FSC/03 FSC Support Officer Deployment,13957,2015,FSC Support Officer Deployment,Frontex Situation Centre
2015/966,SBS,Spain,Guardia Civil,"C/ Guzman El Bueno, 110, 28003 Madrid,Spain",2015/SBS/05 EPN-Triton,1356198,2015,Triton,Sea Border Sector
2015/976,SBS,Spain,Cuerpo Nacional de Policia,"C/ General Pardinas 90, 28006 Madrid,Spain",2015/SBS/07 EPN-Poseidon Sea,589,2015,Poseidon,Sea Border Sector
2015/979,FSC,Spain,Guardia Civil,"C/ Guzman El Bueno, 110, 28003 Madrid,Spain",2015/FSC/03 FSC Support Officer Deployment,10877,2015,FSC Support Officer Deployment,Frontex Situation Centre
2015/1017,SBS,Spain,Cuerpo Nacional de Policia,"C/ General Pardinas 90, 28006 Madrid,Spain",2015/SBS/05 EPN-Triton,23092,2015,Triton,Sea Border Sector
2015/1055,ROS,Spain,Cuerpo Nacional de Policia,"C/ General Pardinas 90, 28006 Madrid,Spain",2015/ROS/53 JRO to Albania&Georgia,2652,2015,Return Operations,Return Operations Sector
2015/1068,ABS,Spain,Cuerpo Nacional de Policia,"C/ General Pardinas 90, 28006 Madrid,Spain",2015/ABS/03 Focal Points,6563,2015,Focal Points,Air Border Sector
2015/1078,SBS,Spain,Cuerpo Nacional de Policia,"C/ General Pardinas 90, 28006 Madrid,Spain",2015/SBS/07 EPN-Poseidon Sea,36845,2015,Poseidon,Sea Border Sector
2015/1110,SBS,Spain,Cuerpo Nacional de Policia,"C/ General Pardinas 90, 28006 Madrid,Spain",2015/SBS/05 EPN-Triton,34035,2015,Triton,Sea Border Sector
2015/1129,ROS,Spain,Cuerpo Nacional de Policia,"C/ General Pardinas 90, 28006 Madrid,Spain",2015/ROS/01 FOA-R 2015,23997,2015,FOA,Return Operations Sector
2015/1138,ABS,Spain,Cuerpo Nacional de Policia,"C/ General Pardinas 90, 28006 Madrid,Spain",2015/ABS/05 JO Pegasus,1035,2015,JO Pegasus,Air Border Sector
2015/1146,ROS,Spain,Cuerpo Nacional de Policia,"C/ General Pardinas 90, 28006 Madrid,Spain",2015/ROS/58 JRO to Armenia & Georgia,527,2015,Return Operations,Return Operations Sector
2015/1148,LBS,Spain,Guardia Civil,"C/ Guzman El Bueno, 110, 28003 Madrid,Spain",2015/LBS/01 Flexible Operational Activities,31602,2015,Flexible Operational Activities,Land Borders Sector
2015/1158,SBS,Spain,Cuerpo Nacional de Policia,"C/ General Pardinas 90, 28006 Madrid,Spain",2015/SBS/07 EPN-Poseidon Sea,12793,2015,Poseidon,Sea Border Sector
2015/1181,FSC,Spain,Cuerpo Nacional de Policia,"C/ General Pardinas 90, 28006 Madrid,Spain",2015/FSC/01 Fusion Services,6366,2015,Fusion Services,Frontex Situation Centre
2015/1186,ABS,Spain,Cuerpo Nacional de Policia,"C/ General Pardinas 90, 28006 Madrid,Spain",2015/ABS/03 Focal Points,27178,2015,Focal Points,Air Border Sector
2015/1212,LBS,Spain,Guardia Civil,"C/ Guzman El Bueno, 110, 28003 Madrid,Spain",2015/LBS/01 Flexible Operational Activities,8291,2015,Flexible Operational Activities,Land Borders Sector
2015/1216,LBS,Spain,Guardia Civil,"C/ Guzman El Bueno, 110, 28003 Madrid,Spain",2015/LBS/01 Flexible Operational Activities,23245,2015,Flexible Operational Activities,Land Borders Sector
2015/1266,FSC,Spain,Cuerpo Nacional de Policia,"C/ General Pardinas 90, 28006 Madrid,Spain",2015/FSC/03 FSC Support Officer Deployment,4561,2015,FSC Support Officer Deployment,Frontex Situation Centre
2015/1273,LBS,Spain,Cuerpo Nacional de Policia,"C/ General Pardinas 90, 28006 Madrid,Spain",2015/LBS/02 Focal Points,22066,2015,Focal Points,Land Borders Sector
2015/1285,FSC,Spain,Guardia Civil,"C/ Guzman El Bueno, 110, 28003 Madrid,Spain",2015/FSC/03 FSC Support Officer Deployment,4672,2015,FSC Support Officer Deployment,Frontex Situation Centre
2015/1288,FSC,Spain,Guardia Civil,"C/ Guzman El Bueno, 110, 28003 Madrid,Spain",2015/FSC/03 FSC Support Officer Deployment,14742,2015,FSC Support Officer Deployment,Frontex Situation Centre
2015/1290,LBS,Spain,Cuerpo Nacional de Policia,"C/ General Pardinas 90, 28006 Madrid,Spain",2015/LBS/01 Flexible Operational Activities,16642,2015,Flexible Operational Activities,Land Borders Sector
2015/1296,FSC,Spain,Cuerpo Nacional de Policia,"C/ General Pardinas 90, 28006 Madrid,Spain",2015/FSC/03 FSC Support Officer Deployment,1916,2015,FSC Support Officer Deployment,Frontex Situation Centre
2015/1297,SBS,Spain,Cuerpo Nacional de Policia,"C/ General Pardinas 90, 28006 Madrid,Spain",2015/SBS/08 Poseidon Rapid Intervention,16385,2015,Poseidon,Sea Border Sector
2015/1306,SBS,Spain,Cuerpo Nacional de Policia,"C/ General Pardinas 90, 28006 Madrid,Spain",2015/SBS/05 EPN-Triton,45408,2015,Triton,Sea Border Sector
2015/1335,SBS,Spain,Guardia Civil,"C/ Guzman El Bueno, 110, 28003 Madrid,Spain",2015/SBS/08 Poseidon Rapid Intervention,18092,2015,Poseidon,Sea Border Sector
2014/3,ROS,Spain,Cuerpo Nacional de Policia,"C/ General Pardinas 90, 28006 Madrid, Spain",2014/ROS/06 JRO to Pakistan,60760,2014,Return Operations,Return Operations Sector
2014/17,ROS,Spain,Cuerpo Nacional de Policia,"C/ General Pardinas 90, 28006 Madrid, Spain",2013/ROS/43 JRO to Nigeria,612,2014,Return Operations,Return Operations Sector
2014/19,SBS,Spain,Cuerpo Nacional de Policia,"C/ General Pardinas 90, 28006 Madrid, Spain",2013/SBS/02 JO Poseidon Sea 2013,5143.15,2014,Poseidon,Sea Border Sector
2014/21,ROS,Spain,Cuerpo Nacional de Policia,"C/ General Pardinas 90, 28006 Madrid, Spain",2013/ROS/46 JRO to Albania,37200,2014,Return Operations,Return Operations Sector
2014/31,ROS,Spain,Cuerpo Nacional de Policia,"C/ General Pardinas 90, 28006 Madrid, Spain",2014/ROS/08 JRO to Colombia & Dominican Republic,297663,2014,Return Operations,Return Operations Sector
2014/33,ROS,Spain,Cuerpo Nacional de Policia,"C/ General Pardinas 90, 28006 Madrid, Spain",2014/ROS/09 JRO to Pakistan,60760,2014,Return Operations,Return Operations Sector
2014/44,FSC,Spain,Cuerpo Nacional de Policia,"C/ General Pardinas 90, 28006 Madrid, Spain",2014/FSC/03 FSC Support Officer Deployment,9677.97,2014,FSC Support Officer Deployment,Frontex Situation Centre
2014/52,SBS,Spain,Guardia Civil,"C/ Guzman El Bueno, 110, 28003 Madrid, Spain",2013/SBS/P1/05 EPN-Hermes 2013,452922.76,2014,Hermes,Sea Border Sector
2014/62,ABS,Spain,Cuerpo Nacional de Policia,"C/ General Pardinas 90, 28006 Madrid, Spain",2014/ABS/03 Focal Points,4419.1,2014,Focal Points,Air Border Sector
2014/64,SBS,Spain,Cuerpo Nacional de Policia,"C/ General Pardinas 90, 28006 Madrid, Spain",2013/SBS/P1/05 EPN-Hermes 2013,7656.9,2014,Hermes,Sea Border Sector
2014/83,FSC,Spain,Guardia Civil,"C/ Guzman El Bueno, 110, 28003 Madrid, Spain",2014/FSC/03 FSC Support Officer Deployment,9706.77,2014,FSC Support Officer Deployment,Frontex Situation Centre
2014/87,ROS,Spain,Cuerpo Nacional de Policia,"C/ General Pardinas 90, 28006 Madrid, Spain",2013/ROS/48 JRO to Nigeria,4526,2014,Return Operations,Return Operations Sector
2014/138,LBS,Spain,Cuerpo Nacional de Policia,"C/ General Pardinas 90, 28006 Madrid, Spain",2014/LBS/06 Poseidon Land,7394.96,2014,Poseidon,Land Borders Sector
2014/140,SBS,Spain,Guardia Civil,"C/ Guzman El Bueno, 110, 28003 Madrid, Spain",2013/SBS/02 JO Poseidon Sea 2013,383866.15,2014,Poseidon,Sea Border Sector
2014/146,SBS,Spain,Cuerpo Nacional de Policia,"C/ General Pardinas 90, 28006 Madrid, Spain",2013/SBS/P1/06 EPN-Aeneas 2013,7817.4,2014,Aeneas,Sea Border Sector
