grant_no,unit_sector,beneficiary,address,project,eur,year,country,project_clean,unit_sector_long
2021/228,FDU,Maritime Police,"Praca do Comercio, 1100-148 Lisboa, Portugal",2021/FDU/01/Heavy Technical Equipment,308279,2021,Portugal,Technical Equipment,Field Deployment Unit
2021/229,FDU,State Border Guard,"Republic of Latvia, Rudolfa str. 5, LV-1012, Riga",2021/FDU/01/Heavy Technical Equipment,735046,2021,Latvia,Technical Equipment,Field Deployment Unit
2021/232,FDU,State Border Guard,"Republic of Latvia, Rudolfa str. 5, LV-1012, Riga",2021/FDU/01/Heavy Technical Equipment,1924915,2021,Latvia,Technical Equipment,Field Deployment Unit
2021/233,FDU,Guardia Costiera,"Via Tuscolana 1548, 00173 Roma, Italy",2021/FDU/01/Heavy Technical Equipment,943280,2021,Italy,Technical Equipment,Field Deployment Unit
2021/238,FDU,Romanian Border Police / Coast Guard,"3, Zmeurei Avenue, Constanta, 900439, Romania",2021/FDU/01/Heavy Technical Equipment,17114,2021,Romania,Technical Equipment,Field Deployment Unit
2021/243,FDU,Guardia Costiera,"Via Tuscolana 1548, 00173 Roma, Italy",2021/FDU/01/Heavy Technical Equipment,238186,2021,Italy,Technical Equipment,Field Deployment Unit
2021/245,FDU,Guardia Costiera,"Via Tuscolana 1548, 00173 Roma, Italy",2021/FDU/01/Heavy Technical Equipment,244716,2021,Italy,Technical Equipment,Field Deployment Unit
2021/246,FDU,State Border Guard Service Lithuania,"SAVANORIÅ² PR. 2, Vilnius LT-03116, Lithuania",2021/FDU/01/Heavy Technical Equipment,460763,2021,Lithuania,Technical Equipment,Field Deployment Unit
2021/250,FDU,German Federal Police,"Heinrich-Mann-Allee 103, Haus 44, 14473 Potsdam,Germany",2021/FDU/01/Heavy Technical Equipment,789526,2021,Germany,Technical Equipment,Field Deployment Unit
2021/251,FDU,Guardia Costiera,"Via Tuscolana 1548, 00173 Roma, Italy",2021/FDU/01/Heavy Technical Equipment,849024,2021,Italy,Technical Equipment,Field Deployment Unit
2021/277,FDU,Icelandic Coast Guard,"Skogarhlid 14, 105 Reykjavik, Iceland",2021/FDU/01/Heavy Technical Equipment,1923252,2021,Iceland,Technical Equipment,Field Deployment Unit
2021/289,FDU,Guardia Costiera,"Via Tuscolana 1548, 00173 Roma, Italy",2021/FDU/01/Heavy Technical Equipment,1051169,2021,Italy,Technical Equipment,Field Deployment Unit
2021/290,FDU,Guardia Costiera,"Via Tuscolana 1548, 00173 Roma, Italy",2021/FDU/01/Heavy Technical Equipment,799931,2021,Italy,Technical Equipment,Field Deployment Unit
2021/302,FDU,Police Force,"Pribinova 2, 812 72 Bratislava, Slovak Republic",2021/FDU/01/Heavy Technical Equipment,93090,2021,Slovakia,Technical Equipment,Field Deployment Unit
2021/318,FDU,Guarda Nacional Republicana,"Largo do Carmo, 1200-092 Lisboa, Portugal",2021/FDU/01/Heavy Technical Equipment,215420,2021,Portugal,Technical Equipment,Field Deployment Unit
2021/319,FDU,Defence Command,"Holmens Kanal 9DK-1060 Copenhagen K, Denmark",2021/FDU/01/Heavy Technical Equipment,401943,2021,Denmark,Technical Equipment,Field Deployment Unit
2021/321,FDU,German Federal Police,"Heinrich-Mann-Allee 103, Haus 44, 14473 Potsdam,Germany",2021/FDU/01/Heavy Technical Equipment,513340,2021,Germany,Technical Equipment,Field Deployment Unit
2021/324,FDU,Guardia Costiera,"Via Tuscolana 1548, 00173 Roma, Italy",2021/FDU/01/Heavy Technical Equipment,161162,2021,Italy,Technical Equipment,Field Deployment Unit
2021/326,FDU,Guardia Costiera,"Via Tuscolana 1548, 00173 Roma, Italy",2021/FDU/01/Heavy Technical Equipment,1185066,2021,Italy,Technical Equipment,Field Deployment Unit
2021/328,FOU,State Border Guard,"Republic of Latvia, Rudolfa str. 5, LV-1012, Riga",Heavy Technical equipment-RAPID Border intervention,274661,2021,Latvia,Technical Equipment,Field Operations Unit
2021/329,FOU,Romanian Border Police / Coast Guard,"3, Zmeurei Avenue, Constanta, 900439, Romania",Themis deployment of technical equipment,1633766,2021,Romania,Technical Equipment,Field Operations Unit
2021/332,FOU,Border Guard,"Al. Niepodleglosci 100, 02-514 Warszawa, Poland",Heavy Technical equipment-RAPID Border intervention,202122,2021,Poland,Technical Equipment,Field Operations Unit
2021/333,FOU,Portugese Navy,"Rua do Arsenal1149-001 LisboaPortugal",2021/FDU/01/Heavy Technical Equipment Indalo,148618,2021,Portugal,Technical Equipment,Field Operations Unit
2021/334,FOU,Maritime Police,"Praca do Comercio, 1100-148 Lisboa, Portugal",2021/FDU/01/Heavy Technical Equipment Posedion,254038,2021,Portugal,Technical Equipment,Field Operations Unit
2021/335,FOU,Jefatura Fiscal y de Fronteras,"C/ Guzman el Bueno, 110, 28003 Madrid, Spain",2021/FDU/01/Heavy Technical Equipment Indalo,409983,2021,Spain,Technical Equipment,Field Operations Unit
2021/340,FOU,German Federal Police,"Heinrich-Mann-Allee 103, Haus 44, 14473 Potsdam,Germany",Heavy Technical equipment-RAPID Border intervention,707977,2021,Germany,Technical Equipment,Field Operations Unit
2021/345,FOU,Swedish Police Authority,"P.O. Box 12256,  SE-10226, Stockholm, Sweden",2021/FDU/01/Heavy Technical Equipment,655816,2021,Sweden,Technical Equipment,Field Operations Unit
2021/346,FOU,Defence Command,"Holmens Kanal 9DK-1060 Copenhagen K, Denmark",2021/FDU/01/Heavy Technical Equipment,301804.33,2021,Denmark,Technical Equipment,Field Operations Unit
2021/347,FOU,Portugese Air Force,"Avenida da ForÃ§a AÃ©rea n.o1, Alfragide 2614-506,Portugal",2021/FDU/01/Heavy Technical Equipment,1995619,2021,Portugal,Technical Equipment,Field Operations Unit
2021/348,FOU,Guardia Costiera,"Via Tuscolana 1548, 00173 Roma, Italy",2021/FDU/01/Heavy Technical Equipment,774175,2021,Italy,Technical Equipment,Field Operations Unit
2021/349,FOU,State Border Guard,"Republic of Latvia, Rudolfa str. 5, LV-1012, Riga",2021/FDU/01/Heavy Technical Equipment,157525,2021,Latvia,Technical Equipment,Field Operations Unit
2021/357,FOU,Ministry of Internal Security,"4, Place de l'EuropeL-1499 Luxembourg",2021/FDU/01/Heavy Technical Equipment,1564656,2021,Luxembourg,Technical Equipment,Field Operations Unit
2021/367,FOU,Guardia Costiera,"Via Tuscolana 1548, 00173 Roma, Italy",2021/FDU/01/Heavy Technical Equipment,121231,2021,Italy,Technical Equipment,Field Operations Unit
2021/374,FOU,Guardia Costiera,"Via Tuscolana 1548, 00173 Roma, Italy",2021/FDU/01/Heavy Technical Equipment,574496,2021,Italy,Technical Equipment,Field Operations Unit
2021/381,FOU,German Federal Police,"Heinrich-Mann-Allee 103, Haus 44, 14473 Potsdam,Germany",2021/FDU/01/Heavy Technical Equipment,448355,2021,Germany,Technical Equipment,Field Operations Unit
2021/384,FOU,State Border Guard,"Republic of Latvia, Rudolfa str. 5, LV-1012, Riga",2021/FDU/01/Heavy Technical Equipment,994707,2021,Latvia,Technical Equipment,Field Operations Unit
2021/386,FOU,Guardia Costiera,"Via Tuscolana 1548, 00173 Roma, Italy",2021/FDU/01/Heavy Technical Equipment,157596,2021,Italy,Technical Equipment,Field Operations Unit
2021/387,FOU,State Border Guard,"Republic of Latvia, Rudolfa str. 5, LV-1012, Riga",2021/FDU/01/Heavy Technical Equipment,319969.5,2021,Latvia,Technical Equipment,Field Operations Unit
2021/388,FOU,Guardia Costiera,"Via Tuscolana 1548, 00173 Roma, Italy",2021/FDU/01/Heavy Technical Equipment,188485,2021,Italy,Technical Equipment,Field Operations Unit
2021/391,FOU,Chief Directorate Border Police - Ministry of Interior,"29 â€œ6-ti Septemvriâ€ str. Sofia 1000, BULGARIA",2021/FDU/01/Heavy Technical Equipment,849928,2021,Bulgaria,Technical Equipment,Field Operations Unit
2021/392,FOU,Royal Marechaussee,"P.O. Box 906152509 LP The Hague, The Netherlands",2021/FDU/01/Heavy Technical Equipment,274226,2021,Netherlands,Technical Equipment,Field Operations Unit
2021/394,FOU,Guardia Costiera,"Via Tuscolana 1548, 00173 Roma, Italy",2021/FDU/01/Heavy Technical Equipment,275776,2021,Italy,Technical Equipment,Field Operations Unit
2021/395,FOU,Swedish Coast Guard,"P. O. Box 536, SE-37123 Karlskrona",2021/FDU/01/Heavy Technical Equipment,2020817,2021,Sweden,Technical Equipment,Field Operations Unit
2021/400,FOU,Guarda Nacional Republicana,"Largo do Carmo, 1200-092 Lisboa, Portugal",2021/FDU/01/Heavy Technical Equipment,215085,2021,Portugal,Technical Equipment,Field Operations Unit
2021/402,FOU,Direction Generale des Douanes et Droits Indirects,"11, rue des Deux communes 93558 Montreuil CedexFrance",2021/FDU/01/Heavy Technical Equipment,187871,2021,France,Technical Equipment,Field Operations Unit
2021/403,FOU,Croatian Ministry of Interior,"Illica 335, 10000 Zagreb, Croatia",2021/FDU/01/Heavy Technical Equipment,368889,2021,Croatia,Technical Equipment,Field Operations Unit
2021/408,FOU,Direction Generale des Douanes et Droits Indirects,"11, rue des Deux communes 93558 Montreuil CedexFrance",2021/FDU/01/Heavy Technical Equipment,571640,2021,France,Technical Equipment,Field Operations Unit
2021/409,FOU,Hellenic Coast Guard,"Akti Vassiliadi, Gate E1-E2, 18510 Piraeus, Greece",2021/FDU/01/Heavy Technical Equipment,213820,2021,Greece,Technical Equipment,Field Operations Unit
2021/410,FOU,Defence Command,"Holmens Kanal 9DK-1060 Copenhagen K, Denmark",2021/FDU/01/Heavy Technical Equipment,539581,2021,Denmark,Technical Equipment,Field Operations Unit
2021/413,FOU,German Federal Police,"Heinrich-Mann-Allee 103, Haus 44, 14473 Potsdam,Germany",2021/FDU/01/Heavy Technical Equipment,802606,2021,Germany,Technical Equipment,Field Operations Unit
2021/414,FOU,Maritime Police,"Praca do Comercio, 1100-148 Lisboa, Portugal",2021/FDU/01/Heavy Technical Equipment,273585,2021,Portugal,Technical Equipment,Field Operations Unit
2021/417,FOU,Police and Border Guard Board,"PÃ¤rnu mnt 139, 15060 Tallinn, Estonia",2021/FDU/01/Heavy Technical Equipment,143210,2021,Estonia,Technical Equipment,Field Operations Unit
2021/418,FOU,Hellenic Coast Guard,"Akti Vassiliadi, Gate E1-E2, 18510 Piraeus, Greece",2021/FDU/01/Heavy Technical Equipment,693327,2021,Greece,Technical Equipment,Field Operations Unit
2021/419,FOU,Guardia Costiera,"Via Tuscolana 1548, 00173 Roma, Italy",2021/FDU/01/Heavy Technical Equipment,333913,2021,Italy,Technical Equipment,Field Operations Unit
2021/420,FOU,Defence Command,"Holmens Kanal 9DK-1060 Copenhagen K, Denmark",2021/FDU/01/Heavy Technical Equipment,486505,2021,Denmark,Technical Equipment,Field Operations Unit
2021/423,FOU,Guardia Costiera,"Via Tuscolana 1548, 00173 Roma, Italy",2021/FDU/01/Heavy Technical Equipment,534153,2021,Italy,Technical Equipment,Field Operations Unit
2021/429,FOU,Guardia Costiera,"Via Tuscolana 1548, 00173 Roma, Italy",2021/FDU/01/Heavy Technical Equipment,178518,2021,Italy,Technical Equipment,Field Operations Unit
2021/430,FOU,Jefatura Fiscal y de Fronteras,"C/ Guzman el Bueno, 110, 28003 Madrid, Spain",2021/FDU/01/Heavy Technical Equipment,308293,2021,Spain,Technical Equipment,Field Operations Unit
2021/431,FOU,Guardia Costiera,"Via Tuscolana 1548, 00173 Roma, Italy",2021/FDU/01/Heavy Technical Equipment,243042,2021,Italy,Technical Equipment,Field Operations Unit
2021/432,FOU,State Border Guard Service Lithuania,"SAVANORIÅ² PR. 2, Vilnius LT-03116, Lithuania",2021/FDU/01/Heavy Technical Equipment,266488,2021,Lithuania,Technical Equipment,Field Operations Unit
2021/436,FOU,German Federal Police,"Heinrich-Mann-Allee 103, Haus 44, 14473 Potsdam,Germany",2021/FDU/01/Heavy Technical Equipment,498003,2021,Germany,Technical Equipment,Field Operations Unit
2021/438,FOU,Guardia Costiera,"Via Tuscolana 1548, 00173 Roma, Italy",2021/FDU/01/Heavy Technical Equipment,541125,2021,Italy,Technical Equipment,Field Operations Unit
2021/439,FOU,Hellenic Coast Guard,"Akti Vassiliadi, Gate E1-E2, 18510 Piraeus, Greece",2021/FDU/01/Heavy Technical Equipment,400779,2021,Greece,Technical Equipment,Field Operations Unit
2021/440,FOU,Jefatura Fiscal y de Fronteras,"C/ Guzman el Bueno, 110, 28003 Madrid, Spain",2021/FDU/01/Heavy Technical Equipment,807538.65,2021,Spain,Technical Equipment,Field Operations Unit
2020/22,FDU,Defence Command,"Holmens Kanal 9DK-1060 Copenhagen K",2020/FDU/01 Heavy Technical Equipment,601026,2020,Denmark,Technical Equipment,Field Deployment Unit
2020/31,FDU,Defence Command,"Holmens Kanal 9DK-1060 Copenhagen K",2020/FDU/01 Heavy Technical Equipment,1021203,2020,Denmark,Technical Equipment,Field Deployment Unit
2020/38,FDU,French Navy,"60 boulevard du gÃ©nÃ©ral Martial Valin, 75509 Paris Cedex 15,France",2020/FDU/01/Heavy Technical Equipment,520264,2020,France,Technical Equipment,Field Deployment Unit
2020/41,FDU,Finnish Border Guard,"Vilhonvuorenkatu 6, FI-00131 Helsinki, Finland",2020/FDU/01/Heavy Technical Equipment,475980,2020,Finland,Technical Equipment,Field Deployment Unit
2020/42,FDU,Guardia Costiera,"Via Tuscolana 1548, 00173 Roma, Italy",2020/FDU/01/Heavy Technical Equipment,83962,2020,Italy,Technical Equipment,Field Deployment Unit
2020/49,FDU,Hellenic Coast Guard,"Akti Vassiliadi, Gate E1-E2, 18510 Piraeus, Greece",2020/FDU/01/Heavy Technical Equipment,706738,2020,Greece,Technical Equipment,Field Deployment Unit
2020/51,FDU,Jefatura Fiscal y de Fronteras,"C/ Guzman el Bueno, 110, 28003 Madrid, Spain",2020/FDU/01/Heavy Technical Equipment,180850,2020,Spain,Technical Equipment,Field Deployment Unit
2020/59,FDU,Police and Border Guard Board,"PÃ¤rnu mnt 139, 15060 Tallinn, Estonia",2020/FDU/01/Heavy Technical Equipment,13030,2020,Estonia,Technical Equipment,Field Deployment Unit
2020/60,FDU,Guardia Costiera,"Via Tuscolana 1548, 00173 Roma, Italy",2020/FDU/01/Heavy Technical Equipment,137751,2020,Italy,Technical Equipment,Field Deployment Unit
2020/63,FDU,Police and Border Guard Board,"PÃ¤rnu mnt 139, 15060 Tallinn, Estonia",2020/FDU/01/Heavy Technical Equipment,125371,2020,Estonia,Technical Equipment,Field Deployment Unit
2020/67,FDU,State Border Guard,"Republic of Latvia, Rudolfa str. 5, LV-1012, Riga",2020/FDU/01/Heavy Technical Equipment,1143899,2020,Latvia,Technical Equipment,Field Deployment Unit
2020/78,FDU,Police Grand Ducale,"CitÃ© PoliciÃ¨re Grand-Duc Henri Complexe A, rue de TrÃ¨ves, L-2957 Luxembourg",2020/FDU/01/Heavy Technical Equipment,977640,2020,Luxembourg,Technical Equipment,Field Deployment Unit
2020/80,FDU,Maritime Police,"Praca do Comercio, 1100-148 Lisboa, Portugal",2020/FDU/01/Heavy Technical Equipment,486375,2020,Portugal,Technical Equipment,Field Deployment Unit
2020/81,FDU,Croatian Ministry of Interior,"Illica 335, 10000 Zagreb, Croatia",2020/FDU/01/Heavy Technical Equipment,641219,2020,Croatia,Technical Equipment,Field Deployment Unit
2020/106,FDU,Jefatura Fiscal y de Fronteras,"C/ Guzman el Bueno, 110, 28003 Madrid, Spain",2020/FDU/01/Heavy Technical Equipment,399982,2020,Spain,Technical Equipment,Field Deployment Unit
2020/107,FDU,Guardia Costiera,"Via Tuscolana 1548, 00173 Roma, Italy",2020/FDU/01/Heavy Technical Equipment,438247,2020,Italy,Technical Equipment,Field Deployment Unit
2020/128,FDU,Defence Command,"Holmens Kanal 9DK-1060 Copenhagen K",2020/FDU/01/Heavy Technical Equipment Rapid Border Intervention,385938.04,2020,Denmark,Technical Equipment,Field Deployment Unit
2020/129,FDU,Romanian Border Police / Coast Guard,"3, Zmeurei Avenue, Constanta, 900439, Romania",2020/FDU/01/Heavy Technical Equipment Rapid Border Intervention,554921,2020,Romania,Technical Equipment,Field Deployment Unit
2020/130,CGS,Chief Directorate Border Police - Ministry of Interior,"46 â€œKnyaginya Maria Louisaâ€ Blvd, Sofia 1202, Bulgaria",2020/CGS/01/Heavy Technical Equipment CGS MMO Black Sea,231733,2020,Bulgaria,Technical Equipment,Coast Guard Sector
2020/131,CGS,Romanian Police,"SOS Stefan Cel Mare 13 Sector 2, Bucharest",2020/CGS/01/Heavy Technical Equipment CGS MMO Black Sea,246658,2020,Romania,Technical Equipment,Coast Guard Sector
2020/132,FDU,Chief Directorate Border Police - Ministry of Interior,"29 â€œ6-ti Septemvriâ€ str. Sofia 1000, BULGARIA",2020/FDU/01/Heavy Technical Equipment Rapid Border Intervention,538019,2020,Bulgaria,Technical Equipment,Field Deployment Unit
2020/155,FDU,Guardia Costiera,"Via Tuscolana 1548, 00173 Roma, Italy",2020/FDU/01/Heavy Technical Equipment,1231874,2020,Italy,Technical Equipment,Field Deployment Unit
2020/180,FDU,Defence Command,"Holmens Kanal 9DK-1060 Copenhagen K",2020/FDU/01/Heavy Technical Equipment,815097.66,2020,Denmark,Technical Equipment,Field Deployment Unit
2020/184,FDU,State Border Guard Service Lithuania,"SAVANORIÅ² PR. 2, Vilnius LT-03116, Lithuania",2020/FDU/01/Heavy Technical Equipment,475660,2020,Lithuania,Technical Equipment,Field Deployment Unit
2020/188,FDU,Icelandic Coast Guard,"Skogarhlid 14, 105 Reykjavik, Iceland",2020/FDU/01/Heavy Technical Equipment,1110604,2020,Iceland,Technical Equipment,Field Deployment Unit
2020/190,FDU,Jefatura Fiscal y de Fronteras,"C/ Guzman el Bueno, 110, 28003 Madrid, Spain",2020/FDU/01/Heavy Technical Equipment,1009844,2020,Spain,Technical Equipment,Field Deployment Unit
2020/195,FDU,Guardia Costiera,"Via Tuscolana 1548, 00173 Roma, Italy",2020/FDU/01/Heavy Technical Equipment,1114026,2020,Italy,Technical Equipment,Field Deployment Unit
2020/201,FDU,State Border Guard,"Republic of Latvia, Rudolfa str. 5, LV-1012, Riga",2020/FDU/01/Heavy Technical Equipment,957814,2020,Latvia,Technical Equipment,Field Deployment Unit
2020/232,FDU,Slovak Ministry of Interior,"Pribinova 2, 812 72 Bratislava, Slovak Republic",2020/FDU/01 Technical Equipment,93755,2020,Slovakia,Technical Equipment,Field Deployment Unit
2020/235,FDU,Croatian Ministry of Interior,"Illica 335, 10000 Zagreb, Croatia",2020/FDU/01 Technical Equipment,358438,2020,Croatia,Technical Equipment,Field Deployment Unit
2019/1,ORD,State Border Guard,"Republic of Latvia, Rudolfa str. 5, LV-1012, Riga",2018/ORD/01 Technical Equipment,221354,2019,Latvia,Technical Equipment,Operational Response Division
2019/6,FDU,French Navy,"60 boulevard du gÃ©nÃ©ral Martial Valin, 75509 ParisCedex 15, France",2018/ORD/01 Technical Equipment,669678,2019,France,Technical Equipment,Field Deployment Unit
2019/13,FDU,Police and Border Guard Board,"PÃ¤rnu mnt 139, 15060 Tallinn, Estonia",2018/ORD/01 Technical Equipment,71155,2019,Estonia,Technical Equipment,Field Deployment Unit
2019/28,FDU,Jefatura Fiscal y de Fronteras,"C/ Guzman el Bueno, 110, 28003 Madrid, Spain",2019/FDU/01 Technical Equipment,1352865,2019,Spain,Technical Equipment,Field Deployment Unit
2019/32,FDU,Police Grand Ducale,"19-20, boulevard Royal, L-2012 Luxembourg",2019/FDU/01 Technical Equipment,1005297,2019,Luxembourg,Technical Equipment,Field Deployment Unit
2019/33,FDU,Guardia Costiera,"Via Tuscolana 1548, 00173 Roma, Italy",2019/FDU/01 Technical Equipment,243715,2019,Italy,Technical Equipment,Field Deployment Unit
2019/34,FDU,State Border Guard,"Republic of Latvia, Rudolfa str. 5, LV-1012, Riga",2019/FDU/01 Technical Equipment,1060332.9,2019,Latvia,Technical Equipment,Field Deployment Unit
2019/36,FDU,Guardia Costiera,"Via Tuscolana 1548, 00173 Roma, Italy",2019/FDU/01 Technical Equipment,735096,2019,Italy,Technical Equipment,Field Deployment Unit
2019/38,FDU,Portugese Air Force,"Avenida da ForÃ§a AÃ©rea n.o1, Alfragide 2614-506,Portugal",2019/FDU/01 Technical Equipment,2740699,2019,Portugal,Technical Equipment,Field Deployment Unit
2019/44,FDU,Hellenic Coast Guard,"Akti Vassiliadi, Gate E1-E2, 18510 Piraeus, Greece",2019/FDU/01 Technical Equipment,1274989,2019,Greece,Technical Equipment,Field Deployment Unit
2019/50,FDU,Maritime Police,"Praca do Comercio, 1100-148 Lisboa, Portugal",2019/FDU/01 Technical Equipment,342554,2019,Portugal,Technical Equipment,Field Deployment Unit
2019/51,FDU,Icelandic Coast Guard,"Skogarhlid 14, 105 Reykjavik, Iceland",2019/FDU/01 Technical Equipment,1196145,2019,Iceland,Technical Equipment,Field Deployment Unit
2019/57,FDU,Hellenic Coast Guard,"Akti Vassiliadi, Gate E1-E2, 18510 Piraeus, Greece",2019/FDU/01 Technical Equipment,736061,2019,Greece,Technical Equipment,Field Deployment Unit
2019/72,FDU,Croatian Ministry of Interior,"Illica 335, 10000 Zagreb, Croatia",2019/FDU/01 Technical Equipment,344395,2019,Croatia,Technical Equipment,Field Deployment Unit
2019/74,FDU,Swedish Police Authority,"P.O. Box 12256,  SE-10226, Stockholm, Sweden",2019/FDU/01 Technical Equipment,145311,2019,Sweden,Technical Equipment,Field Deployment Unit
2019/85,FDU,Federal Police Central Office,"Heinrich-Mann-Allee 103, Haus 44, 14473 Potsdam,Germany",2019/FDU/01 Technical Equipment,256184,2019,Germany,Technical Equipment,Field Deployment Unit
2019/96,FDU,Defence Command,Holmens Kanal 9             DK-1060 Copenhagen K,2019/FDU/01 Technical Equipment,629582,2019,Denmark,Technical Equipment,Field Deployment Unit
2019/103,FDU,Finnish Border Guard,"Vilhonvuorenkatu 6, FIN-00131 Helsinki, Finland",2019/FDU/01 Technical Equipment,435330,2019,Finland,Technical Equipment,Field Deployment Unit
2019/106,FDU,French Navy,"60 boulevard du gÃ©nÃ©ral Martial Valin, 75509 ParisCedex 15, France",2019/FDU/01 Technical Equipment,342148,2019,France,Technical Equipment,Field Deployment Unit
2019/108,FDU,Guardia Costiera,"Via Tuscolana 1548, 00173 Roma, Italy",2019/FDU/01 Technical Equipment,845044,2019,Italy,Technical Equipment,Field Deployment Unit
2019/113,FDU,Guarda Nacional Republicana,"Largo do Carmo, 1200-092 Lisboa",2019/FDU/01 Technical Equipment,293903,2019,Portugal,Technical Equipment,Field Deployment Unit
2019/119,FDU,Direction Generale des Douanes et Droits Indirects,"11, rue des Deux communes 93558 Montreuil CedexFrance",2019/FDU/01 Technical Equipment,705515,2019,France,Technical Equipment,Field Deployment Unit
2019/121a,FDU,Romanian Border Police / Coast Guard,"3, Zmeurei Avenue, Constanta, 900439, Romania",2019/FDU/01 Technical Equipment,675037,2019,Romania,Technical Equipment,Field Deployment Unit
2019/121b,FDU,Finnish Border Guard,"Vilhonvuorenkatu 6, FIN-00131 Helsinki, Finland",2019/FDU/01 Technical Equipment,368178,2019,Finland,Technical Equipment,Field Deployment Unit
2019/124,FDU,Portugese Navy,"Rua do Arsenal1149-001 LisboaPortugal",2019/FDU/01 Technical Equipment,498954.93,2019,Portugal,Technical Equipment,Field Deployment Unit
2019/130,FDU,Royal Marechaussee,"P.O. Box 906152509 LP The Hague",2019/FDU/01 Technical Equipment,200444,2019,Netherlands,Technical Equipment,Field Deployment Unit
2019/131,FDU,State Border Guard,"Republic of Latvia, Rudolfa str. 5, LV-1012, Riga",2019/FDU/01 Technical Equipment,931141,2019,Latvia,Technical Equipment,Field Deployment Unit
2019/137,FDU,Guardia Costiera,"Via Tuscolana 1548, 00173 Roma, Italy",2019/FDU/01 Technical Equipment,796046,2019,Italy,Technical Equipment,Field Deployment Unit
2019/142,FDU,Armed Forces of Malta,"General Headquarters, Luqa Barracks, Malta",2019/FDU/01 Technical Equipment,256252,2019,Malta,Technical Equipment,Field Deployment Unit
2019/143,FDU,Guardia Costiera,"Via Tuscolana 1548, 00173 Roma, Italy",2019/FDU/01 Technical Equipment,2182005.42,2019,Italy,Technical Equipment,Field Deployment Unit
2019/151,FDU,Federal Police Central Office,"Heinrich-Mann-Allee 103, Haus 44, 14473 Potsdam,Germany",2019/FDU/01 Technical Equipment,218028,2019,Germany,Technical Equipment,Field Deployment Unit
2019/155,FDU,Police and Border Guard Board,"PÃ¤rnu mnt 139, 15060 Tallinn, Estonia",2019/FDU/01 Technical Equipment,205343,2019,Estonia,Technical Equipment,Field Deployment Unit
2019/159,FDU,State Border Guard,"Republic of Latvia, Rudolfa str. 5, LV-1012, Riga",2019/FDU/01 Technical Equipment,283735,2019,Latvia,Technical Equipment,Field Deployment Unit
2019/160,FDU,Guardia Costiera,"Via Tuscolana 1548, 00173 Roma, Italy",2019/FDU/01 Technical Equipment,225407,2019,Italy,Technical Equipment,Field Deployment Unit
2019/171,FDU,Hellenic Coast Guard,"Akti Vassiliadi, Gate E1-E2, 18510 Piraeus, Greece",2019/FDU/01 Technical Equipment,1272661,2019,Greece,Technical Equipment,Field Deployment Unit
2019/172,FDU,Guardia Costiera,"Via Tuscolana 1548, 00173 Roma, Italy",2019/FDU/01 Technical Equipment,802687.4,2019,Italy,Technical Equipment,Field Deployment Unit
2019/173,FDU,Jefatura Fiscal y de Fronteras,"C/ Guzman el Bueno, 110, 28003 Madrid, Spain",2019/FDU/01 Technical Equipment,2349057.06,2019,Spain,Technical Equipment,Field Deployment Unit
2019/174,CGS,Romanian Border Police / Coast Guard,"3, Zmeurei Avenue, Constanta, 900439, Romania",2019/CGS/01 Technical Equipment,253758,2019,Romania,Technical Equipment,Coast Guard Sector
2019/175,CGS,Chief Directorate Border Police - Ministry of Interior,"46 â€œKnyaginya Maria Louisaâ€ Blvd, Sofia 1202,Bulgaria",2019/CGS/01 Technical Equipment,293388,2019,Bulgaria,Technical Equipment,Coast Guard Sector
2019/176,FDU,Maritime Police,"Praca do Comercio, 1100-148 Lisboa, Portugal",2019/FDU/01 Technical Equipment,738777.37,2019,Portugal,Technical Equipment,Field Deployment Unit
2019/179,FDU,Royal Marechaussee,"P.O. Box 906152509 LP The Hague",2019/FDU/01 Technical Equipment,202703,2019,Netherlands,Technical Equipment,Field Deployment Unit
2019/183,FDU,Guardia Costiera,"Via Tuscolana 1548, 00173 Roma, Italy",2019/FDU/01 Technical Equipment,1255874,2019,Italy,Technical Equipment,Field Deployment Unit
2019/189,FDU,Slovak Ministry of Interior,"Pribinova 2, 812 72 Bratislava, Slovak Republic",2019/FDU/01 Technical Equipment,92808,2019,Slovakia,Technical Equipment,Field Deployment Unit
2019/193,FDU,Portugese Air Force,"Avenida da ForÃ§a AÃ©rea n.o1, Alfragide 2614-506,Portugal",2019/FDU/01 Technical Equipment,117084,2019,Portugal,Technical Equipment,Field Deployment Unit
2019/198,FDU,State Border Guard,"Republic of Latvia, Rudolfa str. 5, LV-1012, Riga",2019/FDU/01 Technical Equipment,842557,2019,Latvia,Technical Equipment,Field Deployment Unit
2019/204,FDU,Federal Police Central Office,"Heinrich-Mann-Allee 103, Haus 44, 14473 Potsdam,Germany",2019/FDU/01 Technical Equipment,380107,2019,Germany,Technical Equipment,Field Deployment Unit
2019/210,FDU,Defence Command,Holmens Kanal 9             DK-1060 Copenhagen K,2019/FDU/01 Technical Equipment,575000,2019,Denmark,Technical Equipment,Field Deployment Unit
2019/211,FDU,Guardia Costiera,"Via Tuscolana 1548, 00173 Roma, Italy",2019/FDU/01 Technical Equipment,166734,2019,Italy,Technical Equipment,Field Deployment Unit
2019/213,FDU,Romanian Border Police / Coast Guard,"3, Zmeurei Avenue, Constanta, 900439, Romania",2019/FDU/01 Technical Equipment,735152,2019,Romania,Technical Equipment,Field Deployment Unit
